tweet_id,tweet_created_at,source,original_text,tweet_favorite_count,retweet_count,hashtags,user_mentions,user_mentions_id,topic,keyword,emojis,possibly_sensitive,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,user_id,user_followers_count,user_listed_count,user_favourites_count,user_statuses_count,user_created_at,user_screen_name,place,latitude_corr,longitude_corr,place_coord_boundaries,retweet_tweet_id,retweet_user_id,retweet_user_screen_name,retweet_in_reply_to_screen_name,retweet_in_reply_to_status_id,retweet_in_reply_to_user_id
1295653667606011910,Tue Aug 18 09:28:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@marfedmoo A friend told me a joke the other day... How do you spot a paedo?
Someone who visits the Wikipedia entry for Age of Consent on the regular.

If he's referring to Toast, he got done for possession as well as statutory.

17y/os can consent with other 17/yos... Pretty sure he was 30",0,0,,marfedmoo,[295040646],Technology,wikipedia,{},,1.295652149263831e+18,295040646.0,marfedmoo,42092186,2847,40,34778,35253,Sat May 23 20:31:16 +0000 2009,orbitaldolphin,"Wakefield, England",53.6829541,-1.4967286,,,,,,,
1295653637117612040,Tue Aug 18 09:27:53 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@InThatRichEarth @dornerk @BerlinWineGuy When in Frankfurt drink apple wine! https://t.co/DZn0TFeq6y,0,0,,"InThatRichEarth, dornerk, BerlinWineGuy","[472334434, 222983558, 902460855576604672]",Technology,wikipedia,{},False,1.2954039119065702e+18,472334434.0,InThatRichEarth,43563998,374,20,4238,12527,Sat May 30 17:50:53 +0000 2009,londondanish,"London, Greater London, United",51.48260525,-0.13214445,,,,,,,
1295653634391158784,Tue Aug 18 09:27:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Kunthavi5 Definitely not Wikipedia is Fakepedia,0,0,,Kunthavi5,[4787298228],Technology,wikipedia,{},,1.2956390588366316e+18,4787298228.0,Kunthavi5,988577669754294274,84,0,30791,10920,Tue Apr 24 00:37:38 +0000 2018,RameshS0007,,,,,,,,,,
1295653614904578048,Tue Aug 18 09:27:48 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Wikipedia’s Network Bias on Controversial Topics 

""The most important feature of Wikipedia is the presence of
hyperlinks in pages. Link placement is the product of people’s collaboration, consequently Wikipedia naturally inherits human bias....""
https://t.co/fNbEYlnmU2",0,2,,emcandre,[4797803236],Technology,wikipedia,{},,,,,450842550,12996,386,2024,5909,Fri Dec 30 18:37:44 +0000 2011,WikiResearch,San Francisco,37.7790262,-122.4199061,,1.2953047974788874e+18,4797803236.0,emcandre,1.2953047974788874e+18,,
1295653606125793280,Tue Aug 18 09:27:46 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Work for the Dole was put in place for under-25s after the election of Howard in 1996 and it's ratcheted up into the system we have now where 64-year-olds with terminal cancer have ""mutual obligations"". but look at the timeline: this is relatively new 
https://t.co/UfHGTKC1Ow",3,2,,,[],Technology,wikipedia,{},False,1.295651351465046e+18,1.1575826435269222e+18,AsFarce,1157582643526922240,1840,12,38346,22633,Sat Aug 03 09:23:03 +0000 2019,AsFarce,Footscray//Kulin nation ,,,,,,,,,
1295653557220368384,Tue Aug 18 09:27:34 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""The Family International"" on @Wikipedia: https://t.co/eQtIpM9EJQ",0,0,,Wikipedia,[86390214],Technology,wikipedia,{},False,,,,1186439563281076225,24,0,5136,1532,Tue Oct 22 00:30:17 +0000 2019,freedominfacts,,,,,,,,,,
1295653549746139138,Tue Aug 18 09:27:32 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@rayner_susannah @almay292 @PriyamvadaGopal Her grandfather is the only son of the first VP and Second President of Independent India https://t.co/MUF2u5NnrB,0,0,,"Raven_krishna, rayner_susannah, almay292, PriyamvadaGopal","[1461144703, 804268893183340544, 15896652, 108691306]",Technology,wikipedia,{},,,,,178880588,956,33,213710,56129,Sun Aug 15 23:14:32 +0000 2010,HumnApeCreature,Earth,34.2331373,-102.4107493,,1.2954579251256975e+18,1461144703.0,Raven_krishna,1.2954579251256975e+18,1.2954573056229786e+18,8.042688931833405e+17
1295653547091070977,Tue Aug 18 09:27:32 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please trash me on Wikipedia, I’m begging you",0,12265,,elonmusk,[44196397],Technology,wikipedia,{},,,,,1185220601084071937,4,0,618,258,Fri Oct 18 15:46:35 +0000 2019,tortuconcha,,,,,1.2949221673106637e+18,44196397.0,elonmusk,1.2949221673106637e+18,,
1295653424130699265,Tue Aug 18 09:27:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This is from wikipedia that is highly protected 🔒 by someone you cannot edit who is deciding how shushant died wikipedia asking money in India , also few days before and still seeing this, this is highly organised. #SCAssignCBIForSSRCase",1,0,SCAssignCBIForSSRCase,,[],Technology,wikipedia,{'🔒': 'locked'},,,,,1295067601710665729,0,0,18,30,Sun Aug 16 18:39:25 +0000 2020,Gopal18512284,,,,,,,,,,
1295653402412584962,Tue Aug 18 09:26:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Wikipedia:Today's Featured Whatever,0,5,,DeletedWiki,[3305013856],Technology,wikipedia,{},,,,,982841544808906752,99,0,66438,50819,Sun Apr 08 04:44:19 +0000 2018,Horseona,Horseona #6804 On Discord,,,,1.2956458140820849e+18,3305013856.0,DeletedWiki,1.2956458140820849e+18,,
1295653367729942531,Tue Aug 18 09:26:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/Bn8YUkHrNg
If you wanna know more about this legend.",1,0,,,[],Technology,wikipedia,{},False,1.2956531895264993e+18,1.112375421083902e+18,AanicaSpeaketh,1112375421083901953,278,0,3626,2005,Sun Mar 31 15:25:42 +0000 2019,AanicaSpeaketh,Bangladesh,24.4768783,90.2932426,,,,,,,
1295653336033632258,Tue Aug 18 09:26:42 +0000 2020,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",!!! WORLDWIDE SUICIDE HOTLINES !!! https://t.co/5VZhzbXRIX,0,0,,,[],Technology,wikipedia,{},False,,,,2958475024,635,21,89,45651,Sat Jan 03 13:24:21 +0000 2015,posipinkcat,☆ they/them r my pronouns! ☆,,,,,,,,,
1295653270199971840,Tue Aug 18 09:26:26 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@kylegriffin1 Tell ya what 
@NORML is 
South Atlantic Anomaly - Wikipedia
https://t.co/VfM4GXwZ0R",0,0,,"kylegriffin1, NORML","[32871086, 16668573]",Technology,wikipedia,{},False,1.2955508400869622e+18,32871086.0,kylegriffin1,2222383325,345,9,46933,6914,Thu Dec 12 23:31:38 +0000 2013,steven_mensh,,,,,,,,,,
1295653212448489475,Tue Aug 18 09:26:12 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Never thrash ppl for having ""only Wikipedia-level knowledge"". 99% of discussions would improve if everybody was on that level.",0,11,,foxyforecaster,[869941130],Technology,wikipedia,{},,,,,581016346,1391,45,32957,99455,Tue May 15 16:00:49 +0000 2012,Nitetrain_1,Nitetrain_1/gab.ai,,,,1.295419225889284e+18,869941130.0,foxyforecaster,1.295419225889284e+18,,
1295653136862863361,Tue Aug 18 09:25:54 +0000 2020,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Fear Factory  ""Demanufacture""
https://t.co/IHUX5yPYdA",0,0,,,[],Technology,wikipedia,{},False,,,,3192848294,82,1,0,14860,Tue May 12 05:39:15 +0000 2015,metalarmeiban,,,,,,,,,,
1295657651288682496,Tue Aug 18 09:43:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@hankadusikova We still have to support Ubuntu 14, rhel 6 on Linux side, Windows side we're stuck on visual studio 2017 for no real reason other than haven't gotten around to it, on Mac same deal as Windows. Though I am working on a proof to concept upgrading our compiler on all platforms 🤞",0,0,,hankadusikova,[47927437],Technology,Linux,{'🤞': 'crossed fingers'},,1.2954126404125655e+18,47927437.0,hankadusikova,412115803,7,0,173,304,Mon Nov 14 08:45:40 +0000 2011,EDjakecooke,,,,,,,,,,
1295657353052708864,Tue Aug 18 09:42:39 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",US Agencies say Hackers are Gradually Expanding their Activities to Linux Servers - KoDDoS Blog https://t.co/LpIKooQluE,0,2,,PVynckier,[3334677605],Technology,Linux,{},False,,,,763224,2496,1002,10623,131086,Sat Feb 10 17:57:17 +0000 2007,jrobertson,"Edinburgh, UK",55.9533456,-3.1883749,,1.2956391386543964e+18,3334677605.0,PVynckier,1.2956391386543964e+18,,
1295657296299687938,Tue Aug 18 09:42:26 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@FSAPOJake @EpicNewsroom the only “damage” they did is killing native linux support of games once they acquire the studio especially when the CEO said he’s anti-Linux,0,0,,"FSAPOJake, EpicNewsroom","[721184554745262080, 1293256870799564805]",Technology,Linux,{},,1.2954428771501056e+18,7.211845547452621e+17,FSAPOJake,968047059440930816,8,0,16379,1128,Mon Feb 26 08:56:19 +0000 2018,nhix64,Yes,51.596528,9.9290597,,,,,,,
1295656921945513985,Tue Aug 18 09:40:56 +0000 2020,"<a href=""https://github.com/CapnJazz"" rel=""nofollow"">NMC bot</a>","via #BleepingComputer Blog: ""World's largest cruise line operator Carnival hit by ransomware:""
https://t.co/AIfTvDTVXf
.
.
.
#microsoft #linux #blog #technoloy #security",0,3,BleepingComputer,techdudeinc,[14813188],Technology,Linux,{},False,,,,924173288409939968,938,65,1,80004,Sat Oct 28 07:17:37 +0000 2017,GentooBot,The Cloud,39.4850226,-97.6705137,,1.2956531002551542e+18,14813188.0,techdudeinc,1.2956531002551542e+18,,
1295656723450081280,Tue Aug 18 09:40:09 +0000 2020,"<a href=""https://avcourt.github.io/tiny-cluster"" rel=""nofollow"">dd-bot</a>","via #BleepingComputer Blog: ""World's largest cruise line operator Carnival hit by ransomware:""
https://t.co/AIfTvDTVXf
.
.
.
#microsoft #linux #blog #technoloy #security",0,3,BleepingComputer,techdudeinc,[14813188],Technology,Linux,{},False,,,,1152052858721918977,1853,67,27,159767,Fri Jul 19 03:09:40 +0000 2019,LinuxDreams,digitalocean,,,,1.2956531002551542e+18,14813188.0,techdudeinc,1.2956531002551542e+18,,
1295656674410270720,Tue Aug 18 09:39:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i recorded a drunk linux install tutorial from the command line and im debating ever releasing it.,0,37,,OrdinaryGamers,[545441132],Technology,Linux,{},,,,,947151123730845697,34,0,6908,2832,Sat Dec 30 17:03:19 +0000 2017,MiquikOfficial,Poland,52.215933,19.134422,,1.2956350510115471e+18,545441132.0,OrdinaryGamers,1.2956350510115471e+18,,
1295656509641240583,Tue Aug 18 09:39:18 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Check out 4K Video Downloader on 4K Download site. Download and try it on your PC, macOS or Linux machine, you won't regret it! https://t.co/Aenp3ageBg via @4kdownload",0,0,,4kdownload,[286125744],Technology,Linux,{},False,,,,237658491,124,3,13,182,Thu Jan 13 09:57:53 +0000 2011,Ramdeyal,Durban,-29.861825,31.009909,,,,,,,
1295656213204668416,Tue Aug 18 09:38:08 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hot High Tech Jobs in Israel available 24/7
#software 
#win 
#graduate 
#linux 
#hardware 
#architect 
#qa 
#fpga 
#cloud 
#devops 
#C 
#java 
#algorithms 
#cplusplus 
#python 
#ASIC 
#system 
#automation 
#script
https://t.co/LmXXJqDetd",0,0,"software, win, graduate, linux, hardware, architect, qa, fpga, cloud, devops, C, java, algorithms, cplusplus, python, ASIC, system, automation, script",,[],Technology,Linux,{},True,,,,18358551,598,2,53733,31828,Wed Dec 24 15:05:25 +0000 2008,YuvalLeshem,Karmiel North Dietrich ISRAEL,,,,,,,,,
1295656203507257344,Tue Aug 18 09:38:05 +0000 2020,"<a href=""https://techdox.nz"" rel=""nofollow"">LinuxBot2.0</a>","Lilbits: Color E Ink comes at a cost, a high-power Linux laptop, and more https://t.co/nKypdXslus #Linux",0,1,Linux,DataAugmented,[1200330399102197761],Technology,Linux,{},False,,,,1190726565073522694,2528,70,0,325053,Sat Nov 02 20:25:26 +0000 2019,LlnuxBot,Raspberry Pi,14.3631741,121.0116215,,1.2956561089005486e+18,1.2003303991021978e+18,DataAugmented,1.2956561089005486e+18,,
1295656184251396097,Tue Aug 18 09:38:01 +0000 2020,"<a href=""https://avcourt.github.io/tiny-cluster"" rel=""nofollow"">dd-bot</a>","AWK patterns are far more sophisticated than their SED counterpart:
   https://t.co/Urd5rv7xyP

#AWK #Linux #Unix
#CommandLine
#YesIKnowIT",0,2,"AWK, Linux, Unix",Yes_I_Know_IT,[786673326559203328],Technology,Linux,{},False,,,,1152052858721918977,1853,67,27,159767,Fri Jul 19 03:09:40 +0000 2019,LinuxDreams,digitalocean,,,,1.2956533685563924e+18,7.866733265592033e+17,Yes_I_Know_IT,1.2956533685563924e+18,,
1295656108900548608,Tue Aug 18 09:37:43 +0000 2020,"<a href=""https://gamer-geek-news.com"" rel=""nofollow"">DataScienceInfo</a>","Lilbits: Color E Ink comes at a cost, a high-power Linux laptop, and more https://t.co/nKypdXslus #Linux",0,1,Linux,,[],Technology,Linux,{},False,,,,1200330399102197761,4759,67,16201,283057,Fri Nov 29 08:28:30 +0000 2019,DataAugmented,,,,,,,,,,
1295656068262043648,Tue Aug 18 09:37:33 +0000 2020,"<a href=""https://google.com"" rel=""nofollow"">@erRaghavKhanna</a>","Learn Game Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,35,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,1182866592138350592,922,34,5442,180323,Sat Oct 12 03:52:42 +0000 2019,theInfernobot,,,,,1.2945767198154752e+18,9.057909645763789e+17,mnaotech,1.2945767198154752e+18,,
1295656068257914881,Tue Aug 18 09:37:33 +0000 2020,"<a href=""https://go-shopal.herokuapp.com"" rel=""nofollow"">RedianDevBot</a>","Learn Game Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,35,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,1229091405152256001,695,28,40281,264587,Sun Feb 16 17:14:48 +0000 2020,redianbot,Albania,41.000028,19.9999619,,1.2945767198154752e+18,9.057909645763789e+17,mnaotech,1.2945767198154752e+18,,
1295656065145733126,Tue Aug 18 09:37:32 +0000 2020,,"Learn Web Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,21,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,1295249045137440769,40,5,2,2636,Mon Aug 17 06:40:22 +0000 2020,NlognHQ,Server,47.101413050000005,13.721737868192772,,1.2946577626227139e+18,9.057909645763789e+17,mnaotech,1.2946577626227139e+18,,
1295656043125473288,Tue Aug 18 09:37:27 +0000 2020,"<a href=""https://techdox.nz"" rel=""nofollow"">LinuxBot2.0</a>","Learn Web Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,21,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,1190726565073522694,2528,70,0,325053,Sat Nov 02 20:25:26 +0000 2019,LlnuxBot,Raspberry Pi,14.3631741,121.0116215,,1.2946577626227139e+18,9.057909645763789e+17,mnaotech,1.2946577626227139e+18,,
1295656020304429057,Tue Aug 18 09:37:22 +0000 2020,"<a href=""https://yathinbabu.github.io"" rel=""nofollow"">xael bot</a>","Learn Game Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,35,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,1127829883013361665,2759,72,133940,562496,Mon May 13 06:56:12 +0000 2019,xaelbot,Earth,34.2331373,-102.4107493,,1.2945767198154752e+18,9.057909645763789e+17,mnaotech,1.2945767198154752e+18,,
1295655996228898817,Tue Aug 18 09:37:16 +0000 2020,"<a href=""https://techdox.nz"" rel=""nofollow"">LinuxBot2.0</a>","Learn Game Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,35,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,1190726565073522694,2528,70,0,325053,Sat Nov 02 20:25:26 +0000 2019,LlnuxBot,Raspberry Pi,14.3631741,121.0116215,,1.2945767198154752e+18,9.057909645763789e+17,mnaotech,1.2945767198154752e+18,,
1295655981653716993,Tue Aug 18 09:37:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Make your terminal look sexy 😍

This #TerminalTuesday learn to automatically change color scheme of your #Linux terminal based on your wallpaper. 
https://t.co/O7sP4hQsRk",0,8,"TerminalTuesday, Linux",itsfoss2,[850079111657779205],Technology,Linux,{'😍': 'smiling face with heart-eyes'},,,,,57090404,249,8,343,32147,Wed Jul 15 18:13:11 +0000 2009,stephanusn,Indonesia,-2.4833826,117.8902853,,1.2956255594735657e+18,8.500791116577792e+17,itsfoss2,1.2956255594735657e+18,,
1295655949215002624,Tue Aug 18 09:37:05 +0000 2020,"<a href=""https://techdox.nz"" rel=""nofollow"">LinuxBot2.0</a>","Learn Coding in Funny Way with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,14,"BigData, Analytics, DataScience",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,1190726565073522694,2528,70,0,325053,Sat Nov 02 20:25:26 +0000 2019,LlnuxBot,Raspberry Pi,14.3631741,121.0116215,,1.294346059167273e+18,9.057909645763789e+17,mnaotech,1.294346059167273e+18,,
1295655947189325824,Tue Aug 18 09:37:04 +0000 2020,"<a href=""https://nlogn.in"" rel=""nofollow"">nlognrobot</a>","Learn Coding in Funny Way with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,14,"BigData, Analytics, DataScience",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,1260062769543434240,1849,40,314,220425,Tue May 12 04:22:53 +0000 2020,nlognbot,,,,,1.294346059167273e+18,9.057909645763789e+17,mnaotech,1.294346059167273e+18,,
1295655936972009472,Tue Aug 18 09:37:02 +0000 2020,"<a href=""https://hubofco.de"" rel=""nofollow"">hubofml</a>","Learn Coding in Funny Way with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,14,"BigData, Analytics, DataScience",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,3040871649,5205,126,32029,217743,Mon Feb 16 15:33:55 +0000 2015,hubofml,Germany ,51.0834196,10.4234469,,1.294346059167273e+18,9.057909645763789e+17,mnaotech,1.294346059167273e+18,,
1295655914779938821,Tue Aug 18 09:36:56 +0000 2020,"<a href=""https://avcourt.github.io/tiny-cluster"" rel=""nofollow"">dd-bot</a>",The 10 Best Linux Games [2020 Edition] https://t.co/u4pZMSWSgH #Gaming #Linux,0,3,"Gaming, Linux",DataAugmented,[1200330399102197761],Technology,Linux,{},False,,,,1152052858721918977,1853,67,27,159767,Fri Jul 19 03:09:40 +0000 2019,LinuxDreams,digitalocean,,,,1.2956536516549059e+18,1.2003303991021978e+18,DataAugmented,1.2956536516549059e+18,,
1295655912762376196,Tue Aug 18 09:36:56 +0000 2020,"<a href=""https://hubofco.de"" rel=""nofollow"">hubofml</a>","Learn Game Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,35,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,3040871649,5205,126,32029,217743,Mon Feb 16 15:33:55 +0000 2015,hubofml,Germany ,51.0834196,10.4234469,,1.2945767198154752e+18,9.057909645763789e+17,mnaotech,1.2945767198154752e+18,,
1295655912678416384,Tue Aug 18 09:36:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Learn Coding in Funny Way with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,14,"BigData, Analytics, DataScience",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,905790964576378880,1567,2,360,420,Thu Sep 07 13:52:49 +0000 2017,mnaotech,,,,,1.294346059167273e+18,9.057909645763789e+17,mnaotech,1.294346059167273e+18,,
1295655887835746304,Tue Aug 18 09:36:50 +0000 2020,"<a href=""https://hubofco.de"" rel=""nofollow"">hubofml</a>","Learn Web Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,21,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,3040871649,5205,126,32029,217743,Mon Feb 16 15:33:55 +0000 2015,hubofml,Germany ,51.0834196,10.4234469,,1.2946577626227139e+18,9.057909645763789e+17,mnaotech,1.2946577626227139e+18,,
1295655887806201856,Tue Aug 18 09:36:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Learn Game Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,35,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,905790964576378880,1567,2,360,420,Thu Sep 07 13:52:49 +0000 2017,mnaotech,,,,,1.2945767198154752e+18,9.057909645763789e+17,mnaotech,1.2945767198154752e+18,,
1295655860987781120,Tue Aug 18 09:36:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Learn Web Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,21,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,905790964576378880,1567,2,360,420,Thu Sep 07 13:52:49 +0000 2017,mnaotech,,,,,1.2946577626227139e+18,9.057909645763789e+17,mnaotech,1.2946577626227139e+18,,
1295655857766662144,Tue Aug 18 09:36:43 +0000 2020,"<a href=""https://hubofco.de"" rel=""nofollow"">hubofml</a>","Learn Game Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,32,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,3040871649,5205,126,32029,217743,Mon Feb 16 15:33:55 +0000 2015,hubofml,Germany ,51.0834196,10.4234469,,1.294877730467504e+18,9.057909645763789e+17,mnaotech,1.294877730467504e+18,,
1295655839231926274,Tue Aug 18 09:36:38 +0000 2020,"<a href=""https://github.com/NTAKPE/trees_of_civ.git"" rel=""nofollow"">trees_of_civ</a>","Learn Python Programming Using Programming Hero Android App.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,50,"BigData, Analytics",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,1010110483582652416,842,29,11732,81134,Fri Jun 22 10:41:21 +0000 2018,techtrendingnow,,,,,1.2953798287749038e+18,9.057909645763789e+17,mnaotech,1.2953798287749038e+18,,
1295655838804250626,Tue Aug 18 09:36:38 +0000 2020,"<a href=""https://google.com"" rel=""nofollow"">@erRaghavKhanna</a>","Learn Game Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,32,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,1182866592138350592,922,34,5442,180323,Sat Oct 12 03:52:42 +0000 2019,theInfernobot,,,,,1.294877730467504e+18,9.057909645763789e+17,mnaotech,1.294877730467504e+18,,
1295655836082221056,Tue Aug 18 09:36:38 +0000 2020,"<a href=""https://hubofco.de"" rel=""nofollow"">hubofml</a>","Learn Web Development with Programming Hero.
.
.
.
.
https://t.co/qVCsn6vYrB

#BigData #Analytics #DataScience #DeepLearning #MachineLearning #IoT #Python #RStats #JavaScript #ReactJS #GoLang #Serverless #Linux #Programming #Coding #100DaysOfCode",0,14,"BigData, Analytics, DataScience, DeepLearning",mnaotech,[905790964576378880],Technology,Linux,{},False,,,,3040871649,5205,126,32029,217743,Mon Feb 16 15:33:55 +0000 2015,hubofml,Germany ,51.0834196,10.4234469,,1.2950417610566656e+18,9.057909645763789e+17,mnaotech,1.2950417610566656e+18,,
